,AmenityName,PropertyId
4483,Kitchen,307726
4484,Paid parking off premises,307726
4485,Doorman,307726
4486,Gym,307726
4487,Elevator,307726
4488,Hot tub,307726
4489,Heating,307726
4490,Washer,307726
4491,Dryer,307726
4492,Smoke detector,307726
4493,Carbon monoxide detector,307726
4494,Essentials,307726
4495,Shampoo,307726
4496,24-hour check-in,307726
4497,Hangers,307726
4498,Hair dryer,307726
4499,Iron,307726
4500,Laptop friendly workspace,307726
4501,translation missing: en.hosting_amenity_49,307726
4502,translation missing: en.hosting_amenity_50,307726
4503,Self check-in,307726
4504,Lockbox,307726
4505,Private entrance,307726
4506,Bathtub,307726
4507,Hot water,307726
4508,Bed linens,307726
4509,Extra pillows and blankets,307726
4510,Microwave,307726
4511,Coffee maker,307726
4512,Refrigerator,307726
4513,Dishwasher,307726
4514,Dishes and silverware,307726
4515,Cooking basics,307726
4516,Oven,307726
4517,Stove,307726
4518,Single level home,307726
4519,Patio or balcony,307726
4520,Long term stays allowed,307726
4521,Waterfront,307726
4522,Lake access,307726
4523,Paid parking on premises,307726
4524,TV,309402
4525,Internet,309402
4526,Wifi,309402
4527,Air conditioning,309402
4528,Pool,309402
4529,Kitchen,309402
4530,Paid parking off premises,309402
4531,Elevator,309402
4532,Free street parking,309402
4533,Heating,309402
4534,Family/kid friendly,309402
4535,Washer,309402
4536,Dryer,309402
4537,Smoke detector,309402
4538,Essentials,309402
4539,Shampoo,309402
4540,Hangers,309402
4541,Hair dryer,309402
4542,Iron,309402
4543,Laptop friendly workspace,309402
4544,Hot water,309402
4545,Bed linens,309402
4546,Microwave,309402
4547,Coffee maker,309402
4548,Refrigerator,309402
4549,Dishes and silverware,309402
4550,Cooking basics,309402
4551,Oven,309402
4552,Patio or balcony,309402
4553,Other,309402
4554,Paid parking on premises,309402
4555,Trash can,309402
4556,TV,312035
4557,Cable TV,312035
4558,Internet,312035
4559,Wifi,312035
4560,Paid parking off premises,312035
4561,Pets live on this property,312035
4562,Cat(s),312035
4563,Heating,312035
4564,Family/kid friendly,312035
4565,Suitable for events,312035
4566,Essentials,312035
4567,Hangers,312035
4568,Hair dryer,312035
4569,Iron,312035
4570,Hot water,312035
4571,Bed linens,312035
4572,Extra pillows and blankets,312035
4573,Refrigerator,312035
4574,Dishes and silverware,312035
4575,TV,314459
4576,Wifi,314459
4577,Air conditioning,314459
4578,Kitchen,314459
4579,Pets live on this property,314459
4580,Cat(s),314459
4581,Heating,314459
4582,Washer,314459
4583,Dryer,314459
4584,Smoke detector,314459
4585,Carbon monoxide detector,314459
4586,Fire extinguisher,314459
4587,Essentials,314459
4588,Hangers,314459
4589,Hair dryer,314459
4590,Iron,314459
4591,Laptop friendly workspace,314459
4592,translation missing: en.hosting_amenity_49,314459
4593,translation missing: en.hosting_amenity_50,314459
4594,Hot water,314459
4595,Bed linens,314459
4596,Extra pillows and blankets,314459
4597,Microwave,314459
4598,Coffee maker,314459
4599,Refrigerator,314459
4600,Dishwasher,314459
4601,Dishes and silverware,314459
4602,Cooking basics,314459
4603,Oven,314459
4604,Stove,314459
4605,Patio or balcony,314459
4606,Garden or backyard,314459
4607,Long term stays allowed,314459
4608,TV,314934
4609,Cable TV,314934
4610,Internet,314934
4611,Wifi,314934
4612,Paid parking off premises,314934
4613,Pets live on this property,314934
4614,Cat(s),314934
4615,Heating,314934
4616,Family/kid friendly,314934
4617,Essentials,314934
4618,Hangers,314934
4619,Hair dryer,314934
4620,Iron,314934
4621,Bed linens,314934
4622,Extra pillows and blankets,314934
4623,Microwave,314934
4624,Coffee maker,314934
4625,Refrigerator,314934
4626,Dishes and silverware,314934
4627,Patio or balcony,314934
4628,TV,325432
4629,Cable TV,325432
4630,Internet,325432
4631,Wifi,325432
4632,Air conditioning,325432
4633,Kitchen,325432
4634,Heating,325432
4635,Family/kid friendly,325432
4636,Washer,325432
4637,Dryer,325432
4638,Smoke detector,325432
4639,Carbon monoxide detector,325432
4640,Fire extinguisher,325432
4641,Essentials,325432
4642,Internet,339418
4643,Wifi,339418
4644,Wheelchair accessible,339418
4645,Pool,339418
4646,Kitchen,339418
4647,Paid parking off premises,339418
4648,Elevator,339418
4649,Free street parking,339418
4650,Buzzer/wireless intercom,339418
4651,Heating,339418
4652,Family/kid friendly,339418
4653,Washer,339418
4654,Dryer,339418
4655,Smoke detector,339418
4656,Carbon monoxide detector,339418
4657,First aid kit,339418
4658,Essentials,339418
4659,Shampoo,339418
4660,Hangers,339418
4661,Hair dryer,339418
4662,Iron,339418
4663,Laptop friendly workspace,339418
4664,translation missing: en.hosting_amenity_50,339418
4665,Hot water,339418
4666,Bed linens,339418
4667,Extra pillows and blankets,339418
4668,Microwave,339418
4669,Refrigerator,339418
4670,Oven,339418
4671,Host greets you,339418
4672,Lake access,339418
4673,Paid parking on premises,339418
4674,TV,341933
4675,Internet,341933
4676,Wifi,341933
4677,Air conditioning,341933
4678,Kitchen,341933
4679,Paid parking off premises,341933
4680,Heating,341933
4681,Family/kid friendly,341933
4682,Washer,341933
4683,Dryer,341933
4684,Smoke detector,341933
4685,Carbon monoxide detector,341933
4686,First aid kit,341933
4687,Safety card,341933
4688,Essentials,341933
4689,Shampoo,341933
4690,24-hour check-in,341933
4691,Hangers,341933
4692,Hair dryer,341933
4693,Iron,341933
4694,Laptop friendly workspace,341933
4695,Self check-in,341933
4696,Keypad,341933
4697,Private living room,341933
4698,Private entrance,341933
4699,Outlet covers,341933
4700,Bathtub,341933
4701,High chair,341933
4702,Hot water,341933
4703,Bed linens,341933
4704,Extra pillows and blankets,341933
4705,Ethernet connection,341933
4706,Microwave,341933
4707,Coffee maker,341933
4708,Refrigerator,341933
4709,Dishwasher,341933
4710,Dishes and silverware,341933
4711,Cooking basics,341933
4712,Oven,341933
4713,Stove,341933
4714,Patio or balcony,341933
4715,Handheld shower head,341933
4716,Shower gel,341933
4717,Wifi,358663
4718,Heating,358663
4719,Smoke detector,358663
4720,Carbon monoxide detector,358663
4721,translation missing: en.hosting_amenity_49,358663
4722,translation missing: en.hosting_amenity_50,358663
4723,TV,361557
4724,Cable TV,361557
4725,Wifi,361557
4726,Air conditioning,361557
4727,Kitchen,361557
4728,Free parking on premises,361557
4729,Heating,361557
4730,Washer,361557
4731,Dryer,361557
4732,Smoke detector,361557
4733,Carbon monoxide detector,361557
4734,Essentials,361557
4735,Shampoo,361557
4736,Hangers,361557
4737,Hair dryer,361557
4738,Iron,361557
4739,Laptop friendly workspace,361557
4740,translation missing: en.hosting_amenity_49,361557
4741,translation missing: en.hosting_amenity_50,361557
4742,Private entrance,361557
4743,Hot water,361557
4744,Microwave,361557
4745,Coffee maker,361557
4746,Refrigerator,361557
4747,Dishwasher,361557
4748,Dishes and silverware,361557
4749,Cooking basics,361557
4750,Oven,361557
4751,Stove,361557
4752,Patio or balcony,361557
4753,Garden or backyard,361557
4754,Long term stays allowed,361557
4755,Host greets you,361557
4756,TV,361599
4757,Cable TV,361599
4758,Internet,361599
4759,Wifi,361599
4760,Air conditioning,361599
4761,Kitchen,361599
4762,Free parking on premises,361599
4763,Washer/Dryer,361599
4764,Heating,361599
4765,Family/kid friendly,361599
4766,Washer,361599
4767,Dryer,361599
4768,Smoke detector,361599
4769,Carbon monoxide detector,361599
4770,Laptop friendly workspace,361599
4771,Private entrance,361599
4772,Dishes and silverware,361599
4773,Patio or balcony,361599
4774,Cable TV,361831
4775,Wifi,361831
4776,Air conditioning,361831
4777,Wheelchair accessible,361831
4778,Pool,361831
4779,Kitchen,361831
4780,Free parking on premises,361831
4781,Washer/Dryer,361831
4782,Gym,361831
4783,Elevator,361831
4784,Heating,361831
4785,Washer,361831
4786,Dryer,361831
4787,TV,363057
4788,Internet,363057
4789,Wifi,363057
4790,Air conditioning,363057
4791,Kitchen,363057
4792,Heating,363057
4793,Family/kid friendly,363057
4794,Washer,363057
4795,Dryer,363057
4796,Smoke detector,363057
4797,Carbon monoxide detector,363057
4798,First aid kit,363057
4799,Shampoo,363057
4800,Hangers,363057
4801,Hair dryer,363057
4802,Iron,363057
4803,Private living room,363057
4804,Bathtub,363057
4805,Baby bath,363057
4806,Changing table,363057
4807,High chair,363057
4808,Stair gates,363057
4809,Children’s books and toys,363057
4810,Babysitter recommendations,363057
4811,Crib,363057
4812,Pack ’n Play/travel crib,363057
4813,Children’s dinnerware,363057
4814,Hot water,363057
4815,Bed linens,363057
4816,Extra pillows and blankets,363057
4817,Coffee maker,363057
4818,Refrigerator,363057
4819,Dishwasher,363057
4820,Dishes and silverware,363057
4821,Cooking basics,363057
4822,Oven,363057
4823,Stove,363057
4824,BBQ grill,363057
4825,Patio or balcony,363057
4826,Garden or backyard,363057
4827,Luggage dropoff allowed,363057
4828,Long term stays allowed,363057
4829,Waterfront,363057
4830,Lake access,363057
4831,Beachfront,363057
4832,Paid parking on premises,363057
4833,TV,366973
4834,Cable TV,366973
4835,Internet,366973
4836,Wifi,366973
4837,Air conditioning,366973
4838,Wheelchair accessible,366973
4839,Kitchen,366973
4840,Elevator,366973
4841,Buzzer/wireless intercom,366973
4842,Heating,366973
4843,Washer,366973
4844,Dryer,366973
4845,Smoke detector,366973
4846,Carbon monoxide detector,366973
4847,First aid kit,366973
4848,Safety card,366973
4849,Fire extinguisher,366973
4850,Essentials,366973
4851,Shampoo,366973
4852,24-hour check-in,366973
4853,Hangers,366973
4854,Hair dryer,366973
4855,Iron,366973
4856,Laptop friendly workspace,366973
4857,Hot water,366973
4858,Bed linens,366973
4859,Extra pillows and blankets,366973
4860,Lake access,366973
4861,TV,379133
4862,Cable TV,379133
4863,Internet,379133
4864,Wifi,379133
4865,Air conditioning,379133
4866,Kitchen,379133
4867,Free parking on premises,379133
4868,Indoor fireplace,379133
4869,Heating,379133
4870,Family/kid friendly,379133
4871,Suitable for events,379133
4872,Washer,379133
4873,Dryer,379133
4874,Smoke detector,379133
4875,Carbon monoxide detector,379133
4876,Fire extinguisher,379133
4877,Essentials,379133
4878,Hangers,379133
4879,Hair dryer,379133
4880,Iron,379133
4881,Laptop friendly workspace,379133
4882,TV,380910
4883,Cable TV,380910
4884,Internet,380910
4885,Wifi,380910
4886,Air conditioning,380910
4887,Kitchen,380910
4888,Heating,380910
4889,Smoke detector,380910
4890,Carbon monoxide detector,380910
4891,First aid kit,380910
4892,Safety card,380910
4893,Fire extinguisher,380910
4894,Essentials,380910
4895,Shampoo,380910
4896,24-hour check-in,380910
4897,Hangers,380910
4898,Hair dryer,380910
4899,Iron,380910
4900,Laptop friendly workspace,380910
4901,TV,382186
4902,Cable TV,382186
4903,Internet,382186
4904,Wifi,382186
4905,Air conditioning,382186
4906,Wheelchair accessible,382186
4907,Pool,382186
4908,Kitchen,382186
4909,Paid parking off premises,382186
4910,Gym,382186
4911,Elevator,382186
4912,Hot tub,382186
4913,Heating,382186
4914,Washer,382186
4915,Dryer,382186
4916,Smoke detector,382186
4917,Carbon monoxide detector,382186
4918,Fire extinguisher,382186
4919,Essentials,382186
4920,Shampoo,382186
4921,Hangers,382186
4922,Hair dryer,382186
4923,Iron,382186
4924,Bathtub,382186
4925,Hot water,382186
4926,Bed linens,382186
4927,Microwave,382186
4928,Refrigerator,382186
4929,Dishwasher,382186
4930,Dishes and silverware,382186
4931,Cooking basics,382186
4932,Oven,382186
4933,Stove,382186
4934,Long term stays allowed,382186
4935,Cleaning before checkout,382186
4936,Paid parking on premises,382186
4937,Shower gel,382186
4938,Trash can,382186
4939,TV,382423
4940,Cable TV,382423
4941,Internet,382423
4942,Wifi,382423
4943,Kitchen,382423
4944,Paid parking off premises,382423
4945,Heating,382423
4946,Smoke detector,382423
4947,Carbon monoxide detector,382423
4948,First aid kit,382423
4949,Safety card,382423
4950,Fire extinguisher,382423
4951,Essentials,382423
4952,Shampoo,382423
4953,24-hour check-in,382423
4954,Hangers,382423
4955,Hair dryer,382423
4956,Iron,382423
4957,Laptop friendly workspace,382423
4958,translation missing: en.hosting_amenity_49,382423
4959,translation missing: en.hosting_amenity_50,382423
4960,Self check-in,382423
4961,Keypad,382423
4962,Private entrance,382423
4963,Hot water,382423
4964,Bed linens,382423
4965,Extra pillows and blankets,382423
4966,Microwave,382423
4967,Coffee maker,382423
4968,Refrigerator,382423
4969,Dishes and silverware,382423
4970,Cooking basics,382423
4971,Oven,382423
4972,Stove,382423
4973,Luggage dropoff allowed,382423
4974,Long term stays allowed,382423
4975,Paid parking on premises,382423
4976,Cable TV,384549
4977,Internet,384549
4978,Wifi,384549
4979,Air conditioning,384549
4980,Kitchen,384549
4981,Heating,384549
4982,Washer,384549
4983,Dryer,384549
4984,Internet,388696
4985,Wifi,388696
4986,Air conditioning,388696
4987,Kitchen,388696
4988,Pets live on this property,388696
4989,Dog(s),388696
4990,Cat(s),388696
4991,Heating,388696
4992,Fire extinguisher,388696
4993,Essentials,388696
4994,Hangers,388696
4995,Hair dryer,388696
4996,translation missing: en.hosting_amenity_49,388696
4997,Private living room,388696
4998,Private entrance,388696
4999,Bed linens,388696
5000,Extra pillows and blankets,388696
5001,Microwave,388696
5002,Coffee maker,388696
5003,Refrigerator,388696
5004,Dishes and silverware,388696
5005,Cooking basics,388696
5006,TV,390395
5007,Internet,390395
5008,Wifi,390395
5009,Air conditioning,390395
5010,Kitchen,390395
5011,Breakfast,390395
5012,Pets live on this property,390395
5013,Cat(s),390395
5014,Heating,390395
5015,Washer,390395
5016,Smoke detector,390395
5017,Carbon monoxide detector,390395
5018,First aid kit,390395
5019,Safety card,390395
5020,Fire extinguisher,390395
5021,Essentials,390395
5022,Shampoo,390395
5023,Lock on bedroom door,390395
5024,24-hour check-in,390395
5025,Hangers,390395
5026,Hair dryer,390395
5027,Iron,390395
5028,Laptop friendly workspace,390395
5029,translation missing: en.hosting_amenity_49,390395
5030,translation missing: en.hosting_amenity_50,390395
5031,Room-darkening shades,390395
5032,Hot water,390395
5033,Ethernet connection,390395
5034,Microwave,390395
5035,Coffee maker,390395
5036,Refrigerator,390395
5037,Dishes and silverware,390395
5038,Cooking basics,390395
5039,Oven,390395
5040,Stove,390395
5041,BBQ grill,390395
5042,Patio or balcony,390395
5043,Garden or backyard,390395
5044,Luggage dropoff allowed,390395
5045,Other,390395
5046,Cable TV,394627
5047,Wifi,394627
5048,Air conditioning,394627
5049,Heating,394627
5050,Smoke detector,394627
5051,Carbon monoxide detector,394627
5052,Fire extinguisher,394627
5053,Essentials,394627
5054,Hangers,394627
5055,Hair dryer,394627
5056,Iron,394627
5057,translation missing: en.hosting_amenity_49,394627
5058,translation missing: en.hosting_amenity_50,394627
5059,Bed linens,394627
5060,TV,396504
5061,Cable TV,396504
5062,Internet,396504
5063,Wifi,396504
5064,Air conditioning,396504
5065,Kitchen,396504
5066,Free parking on premises,396504
5067,Pets live on this property,396504
5068,Cat(s),396504
5069,Heating,396504
5070,Family/kid friendly,396504
5071,Washer,396504
5072,Dryer,396504
5073,Smoke detector,396504
5074,Carbon monoxide detector,396504
5075,Fire extinguisher,396504
5076,Essentials,396504
5077,Shampoo,396504
5078,Lock on bedroom door,396504
5079,Hangers,396504
5080,Hair dryer,396504
5081,Iron,396504
5082,Laptop friendly workspace,396504
5083,translation missing: en.hosting_amenity_50,396504
5084,Self check-in,396504
5085,Keypad,396504
5086,Private living room,396504
5087,Private entrance,396504
5088,Bathtub,396504
5089,Children’s books and toys,396504
5090,Room-darkening shades,396504
5091,Game console,396504
5092,Hot water,396504
5093,Bed linens,396504
5094,Extra pillows and blankets,396504
5095,BBQ grill,396504
5096,Patio or balcony,396504
5097,Garden or backyard,396504
5098,Luggage dropoff allowed,396504
5099,Cable TV,401823
5100,Wifi,401823
5101,Air conditioning,401823
5102,Heating,401823
5103,Essentials,401823
5104,Hangers,401823
5105,Hair dryer,401823
5106,Iron,401823
5107,TV,403200
5108,Internet,403200
5109,Kitchen,403200
5110,Essentials,403200
5111,Shampoo,403200
5112,Hangers,403200
5113,Hair dryer,403200
5114,Iron,403200
5115,Laptop friendly workspace,403200
5116,Host greets you,403200
